,datetime,open,high,low,close,volume,ema_23,ema_53
24,2019-05-31T00:00:00+05:30,1209.6,1266.9,1209.6,1238.8,1342593,1187.8936141304348,
25,2019-06-03T00:00:00+05:30,1243.0,1368.7,1243.0,1357.3,3836627,1202.0108129528985,
26,2019-06-04T00:00:00+05:30,1350.0,1357.45,1324.0,1332.3,1306110,1212.8682452068238,
27,2019-06-06T00:00:00+05:30,1337.0,1375.0,1327.3,1342.15,1226417,1223.6417247729216,
28,2019-06-07T00:00:00+05:30,1342.0,1406.0,1330.75,1398.2,1963985,1238.1882477085114,
29,2019-06-10T00:00:00+05:30,1400.0,1402.5,1368.25,1379.1,731973,1249.9308937328021,
30,2019-06-11T00:00:00+05:30,1385.7,1401.45,1375.0,1379.95,827845,1260.7658192550687,
31,2019-06-12T00:00:00+05:30,1380.9,1398.85,1365.0,1381.75,523008,1270.8478343171462,
32,2019-06-13T00:00:00+05:30,1380.5,1383.8,1355.5,1374.3,376393,1279.4688481240507,
33,2019-06-14T00:00:00+05:30,1371.0,1394.9,1366.5,1370.6,349894,1287.06311078038,
34,2019-06-17T00:00:00+05:30,1379.0,1388.0,1356.1,1361.05,418598,1293.228684882015,
35,2019-06-18T00:00:00+05:30,1361.9,1366.0,1338.0,1354.7,434991,1298.3512944751803,
36,2019-06-19T00:00:00+05:30,1357.0,1383.0,1341.0,1351.75,486030,1302.8011866022484,
37,2019-06-20T00:00:00+05:30,1392.0,1404.2,1355.3,1374.3,1462438,1308.759421052061,
38,2019-06-21T00:00:00+05:30,1373.0,1385.3,1343.35,1348.25,563852,1312.050302631056,
39,2019-06-24T00:00:00+05:30,1353.9,1357.1,1330.05,1344.65,420849,1314.766944078468,
40,2019-06-25T00:00:00+05:30,1345.0,1351.45,1309.95,1324.85,1156668,1315.6071987385956,
41,2019-06-26T00:00:00+05:30,1320.0,1325.05,1301.05,1307.95,597977,1314.9690988437126,
42,2019-06-27T00:00:00+05:30,1310.55,1322.95,1292.6,1312.45,688891,1314.7591739400698,
43,2019-06-28T00:00:00+05:30,1324.9,1382.0,1319.3,1359.2,1568379,1318.4625761117306,
44,2019-07-01T00:00:00+05:30,1363.0,1386.6,1356.15,1370.7,675302,1322.8156947690863,
45,2019-07-02T00:00:00+05:30,1374.4,1376.45,1350.0,1356.05,527306,1325.5852202049957,
46,2019-07-03T00:00:00+05:30,1356.65,1364.2,1338.75,1341.6,220036,1326.9197851879126,
47,2019-07-04T00:00:00+05:30,1335.65,1349.65,1322.2,1325.45,369704,1326.7973030889198,
48,2019-07-05T00:00:00+05:30,1327.35,1341.45,1301.95,1306.65,374619,1325.118361164843,
49,2019-07-08T00:00:00+05:30,1296.1,1324.55,1290.55,1303.25,523713,1323.2959977344394,
50,2019-07-09T00:00:00+05:30,1303.25,1352.9,1302.75,1328.65,806802,1323.7421645899028,
51,2019-07-10T00:00:00+05:30,1327.95,1337.55,1313.05,1318.15,440764,1323.2761508740775,
52,2019-07-11T00:00:00+05:30,1318.15,1332.1,1298.5,1315.3,560976,1322.611471634571,1270.495283018868
53,2019-07-12T00:00:00+05:30,1320.3,1368.0,1317.0,1363.25,1433514,1325.9980156650233,1273.930642907058
54,2019-07-15T00:00:00+05:30,1371.0,1404.0,1367.55,1385.7,1269223,1330.9731810262713,1278.0702487253152
55,2019-07-16T00:00:00+05:30,1372.15,1398.5,1360.9,1390.2,739553,1335.9087492740819,1282.2232024762295
56,2019-07-17T00:00:00+05:30,1388.3,1427.0,1370.0,1383.8,1150697,1339.8996868345748,1285.985306088221
57,2019-07-18T00:00:00+05:30,1380.0,1400.0,1365.1,1388.05,464854,1343.9122129316936,1289.7654799368054
58,2019-07-19T00:00:00+05:30,1388.15,1398.95,1367.05,1373.45,294619,1346.3736951873857,1292.8649066058128
59,2019-07-22T00:00:00+05:30,1373.65,1389.0,1351.0,1364.65,344053,1347.896720588437,1295.5236137685606
60,2019-07-23T00:00:00+05:30,1368.5,1377.85,1355.0,1366.0,209290,1349.405327206067,1298.133850295651
61,2019-07-24T00:00:00+05:30,1360.1,1372.65,1317.7,1335.45,398286,1348.2423832722282,1299.5159299143306
62,2019-07-25T00:00:00+05:30,1335.45,1349.0,1314.0,1343.6,391683,1347.8555179995424,1301.148673250837
63,2019-07-26T00:00:00+05:30,1344.15,1367.75,1322.9,1363.05,336855,1349.121724832914,1303.4413149822876
64,2019-07-29T00:00:00+05:30,1363.05,1378.0,1335.4,1365.85,396917,1350.5157477635044,1305.7527477607216
65,2019-07-30T00:00:00+05:30,1364.9,1374.0,1329.0,1333.6,364277,1349.1061021165456,1306.7841274732875
66,2019-07-31T00:00:00+05:30,1327.0,1356.5,1319.15,1351.6,343969,1349.3139269401668,1308.4439746039066
67,2019-08-01T00:00:00+05:30,1344.0,1381.5,1341.0,1365.55,492611,1350.6669330284863,1310.5590125815397
68,2019-08-02T00:00:00+05:30,1355.1,1359.95,1275.0,1310.2,976127,1347.2946886094458,1310.5457158192605
69,2019-08-05T00:00:00+05:30,1303.7,1311.15,1287.25,1301.65,362139,1343.4909645586586,1310.2162448629915
70,2019-08-06T00:00:00+05:30,1290.0,1355.3,1290.0,1340.25,335196,1343.2208841787703,1311.3286061643623
71,2019-08-07T00:00:00+05:30,1340.0,1355.0,1310.05,1314.65,230845,1340.8399771638728,1311.4516207508675
72,2019-08-08T00:00:00+05:30,1315.0,1340.0,1306.0,1334.4,203895,1340.3033124002168,1312.3015607230577
73,2019-08-09T00:00:00+05:30,1331.0,1371.0,1331.0,1358.8,399477,1341.844703033532,1314.0237251407223
74,2019-08-13T00:00:00+05:30,1358.8,1370.55,1311.9,1322.5,610748,1340.232644447404,1314.3376612466216
75,2019-08-14T00:00:00+05:30,1399.0,1445.0,1345.65,1360.2,3189181,1341.8965907434535,1316.0362663856356
76,2019-08-16T00:00:00+05:30,1365.0,1487.0,1362.2,1470.6,3588110,1352.6218748481656,1321.7608491120936
77,2019-08-19T00:00:00+05:30,1470.6,1508.95,1461.05,1483.95,1815260,1363.565885277485,1327.7678547005348
78,2019-08-20T00:00:00+05:30,1488.0,1490.0,1463.45,1475.1,561093,1372.8603948376945,1333.224600822737
79,2019-08-21T00:00:00+05:30,1471.25,1489.0,1457.25,1466.0,779790,1380.6220286012199,1338.142208199673
80,2019-08-22T00:00:00+05:30,1470.0,1475.3,1445.3,1451.1,602866,1386.4951928844514,1342.3258301182038
81,2019-08-23T00:00:00+05:30,1448.05,1464.9,1425.0,1440.85,737187,1391.0247601440806,1345.9748734471593
82,2019-08-26T00:00:00+05:30,1444.0,1472.55,1422.55,1461.0,501588,1396.8560301320738,1350.2350633194867
83,2019-08-27T00:00:00+05:30,1461.0,1480.0,1450.2,1475.55,466048,1403.4138609544011,1354.876357270617
84,2019-08-28T00:00:00+05:30,1478.7,1535.0,1477.0,1521.4,1429654,1413.246039208201,1361.0438995939276
85,2019-08-29T00:00:00+05:30,1520.0,1529.8,1505.1,1518.35,619177,1422.0047026075176,1366.8700514608192
86,2019-08-30T00:00:00+05:30,1519.8,1542.45,1496.25,1508.15,869797,1429.1834773902247,1372.1026421474558
87,2019-09-03T00:00:00+05:30,1496.0,1504.95,1488.0,1493.45,301790,1434.539020941039,1376.596988734587
88,2019-09-04T00:00:00+05:30,1501.9,1505.0,1485.05,1496.9,320979,1439.7357691959523,1381.0526558184913
89,2019-09-05T00:00:00+05:30,1495.5,1509.0,1487.0,1497.0,314054,1444.507788429623,1385.347001899288
90,2019-09-06T00:00:00+05:30,1503.0,1536.45,1484.8,1500.2,1098301,1449.1488060604877,1389.600816643759
91,2019-09-09T00:00:00+05:30,1500.0,1512.45,1473.05,1494.1,625979,1452.8947388887805,1393.4711567680642
92,2019-09-11T00:00:00+05:30,1500.0,1512.7,1474.05,1497.2,626957,1456.5868439813821,1397.3129657766547
93,2019-09-12T00:00:00+05:30,1572.0,1579.7,1454.0,1458.75,7491122,1456.7671069829335,1399.5884114886305
94,2019-09-13T00:00:00+05:30,1464.9,1477.0,1430.6,1458.15,883257,1456.882348067689,1401.7573592112738
95,2019-09-16T00:00:00+05:30,1455.0,1461.6,1428.8,1435.85,408800,1455.1296523953815,1403.0200496108562
96,2019-09-17T00:00:00+05:30,1432.0,1440.0,1410.15,1415.05,605036,1451.789681362433,1403.4656033289727
97,2019-09-18T00:00:00+05:30,1417.0,1444.0,1401.7,1433.9,790353,1450.29887458223,1404.5928032056777
98,2019-09-19T00:00:00+05:30,1434.95,1434.95,1406.55,1412.7,465939,1447.1656350337107,1404.8930697536157
99,2019-09-20T00:00:00+05:30,1415.0,1475.0,1393.0,1469.35,1265101,1449.0143321142345,1407.280363466445
100,2019-09-23T00:00:00+05:30,1490.0,1519.0,1445.0,1470.5,928873,1450.8048044380484,1409.6218314862065
101,2019-09-24T00:00:00+05:30,1479.4,1488.4,1433.2,1453.1,410553,1450.9960707348778,1411.2321340237543
102,2019-09-25T00:00:00+05:30,1456.0,1457.45,1417.75,1427.55,274220,1449.0422315069713,1411.836499430282
103,2019-09-26T00:00:00+05:30,1435.0,1444.0,1418.9,1429.2,450521,1447.3887122147237,1412.4795920439753
104,2019-09-27T00:00:00+05:30,1431.7,1433.95,1394.1,1400.55,553438,1443.4854861968302,1412.037755301606
105,2019-09-30T00:00:00+05:30,1404.4,1405.85,1360.2,1395.5,708880,1439.4866956804276,1411.4252458459912
106,2019-10-01T00:00:00+05:30,1398.0,1408.95,1360.5,1369.25,356435,1433.6336377070586,1409.8631997035473
107,2019-10-03T00:00:00+05:30,1355.65,1383.85,1348.55,1379.1,443258,1429.089167898137,1408.7238219367493
108,2019-10-04T00:00:00+05:30,1385.0,1422.5,1384.95,1400.45,860655,1426.7025705732922,1408.4173840872402
109,2019-10-07T00:00:00+05:30,1409.2,1430.0,1399.0,1410.65,673596,1425.3648563588513,1408.5000735654908
110,2019-10-09T00:00:00+05:30,1407.5,1431.85,1397.55,1425.05,381888,1425.338618328947,1409.113033803806
111,2019-10-10T00:00:00+05:30,1422.0,1438.0,1405.5,1412.25,435916,1424.247900134868,1409.2292177369986
112,2019-10-11T00:00:00+05:30,1419.3,1454.8,1407.95,1448.1,649286,1426.235575123629,1410.6688763393322
113,2019-10-14T00:00:00+05:30,1457.15,1477.25,1444.8,1451.75,878725,1428.36177719666,1412.1903994378754
114,2019-10-15T00:00:00+05:30,1459.9,1489.0,1457.0,1483.75,594035,1432.9774624302715,1414.8407550142504
115,2019-10-16T00:00:00+05:30,1484.0,1494.4,1480.0,1483.2,304772,1437.1626738944155,1417.3725789026116
116,2019-10-17T00:00:00+05:30,1489.0,1493.0,1470.65,1487.3,354752,1441.3407844032142,1419.9624833877
117,2019-10-18T00:00:00+05:30,1491.0,1531.0,1490.35,1507.85,562505,1446.8832190362798,1423.217576595563
118,2019-10-22T00:00:00+05:30,1502.0,1540.0,1502.0,1519.4,621477,1452.9262841165896,1426.7798885735053
119,2019-10-23T00:00:00+05:30,1520.0,1530.85,1510.0,1513.75,193859,1457.9949271068738,1430.0010038115238
120,2019-10-24T00:00:00+05:30,1518.3,1540.0,1518.3,1536.8,340507,1464.5620165146343,1433.956522188875
121,2019-10-25T00:00:00+05:30,1540.0,1543.3,1507.35,1519.35,289340,1469.1276818050812,1437.119243589287
122,2019-10-27T00:00:00+05:30,1527.0,1533.25,1520.0,1529.65,31619,1474.1712083213245,1440.5463086415357
123,2019-10-29T00:00:00+05:30,1526.1,1527.0,1393.0,1431.0,2296243,1470.5736076278806,1440.1927416548122
124,2019-10-30T00:00:00+05:30,1459.8,1489.25,1440.0,1461.95,751366,1469.8549736588905,1440.9985660379673
125,2019-10-31T00:00:00+05:30,1471.0,1499.8,1463.05,1484.8,457117,1471.1003925206496,1442.6208413698946
126,2019-11-01T00:00:00+05:30,1492.8,1508.0,1450.1,1460.0,551152,1470.1753598105954,1443.2645139117506
127,2019-11-04T00:00:00+05:30,1461.0,1471.0,1411.0,1414.75,519503,1465.556579826379,1442.208420803908
128,2019-11-05T00:00:00+05:30,1423.5,1446.8,1412.5,1414.95,620983,1461.3393648408473,1441.1988496630227
129,2019-11-06T00:00:00+05:30,1416.0,1429.95,1402.05,1413.9,604579,1457.3860844374433,1440.1877811569848
130,2019-11-07T00:00:00+05:30,1422.7,1469.0,1420.5,1463.9,909619,1457.928910734323,1441.0660114845039
131,2019-11-08T00:00:00+05:30,1467.9,1467.9,1415.0,1418.6,504630,1454.6515015064626,1440.233936985078
132,2019-11-11T00:00:00+05:30,1425.0,1445.0,1414.15,1419.0,475250,1451.6805430475906,1439.4474948745196
133,2019-11-13T00:00:00+05:30,1420.05,1435.0,1379.15,1388.65,506842,1446.4279977936246,1437.5661061754636
134,2019-11-14T00:00:00+05:30,1394.0,1441.5,1386.3,1419.15,1643108,1444.1548313108226,1436.884028168965
135,2019-11-15T00:00:00+05:30,1437.45,1445.4,1380.0,1397.25,1282545,1440.246095368254,1435.4161011997442
136,2019-11-18T00:00:00+05:30,1419.0,1428.6,1398.2,1403.95,783234,1437.2214207542327,1434.250690044198
137,2019-11-19T00:00:00+05:30,1408.8,1420.8,1402.0,1410.95,472316,1435.0321356913798,1433.3877015240425
138,2019-11-20T00:00:00+05:30,1422.0,1437.1,1415.0,1421.55,660964,1433.9086243837648,1432.9492681342633
139,2019-11-21T00:00:00+05:30,1428.0,1462.95,1425.0,1455.45,1123652,1435.703739018451,1433.782628573735
140,2019-11-22T00:00:00+05:30,1459.65,1475.05,1440.65,1451.6,882624,1437.02842743358,1434.4425312191524
141,2019-11-25T00:00:00+05:30,1451.4,1464.7,1440.15,1450.35,337740,1438.1385584807815,1435.0316967295544
142,2019-11-26T00:00:00+05:30,1455.0,1488.0,1450.65,1458.4,989762,1439.8270119407164,1435.8971894432748
143,2019-11-27T00:00:00+05:30,1467.5,1480.0,1460.0,1463.95,400326,1441.8372609456567,1436.9361824268572
144,2019-11-28T00:00:00+05:30,1465.35,1476.4,1440.0,1444.5,397266,1442.0591558668518,1437.216323818455
145,2019-11-29T00:00:00+05:30,1453.5,1466.85,1431.0,1441.2,359720,1441.987559544614,1437.3638673807345
146,2019-12-02T00:00:00+05:30,1450.2,1450.2,1414.45,1416.25,308438,1439.842762915896,1436.5818722925592
147,2019-12-03T00:00:00+05:30,1423.9,1423.9,1400.0,1404.4,405568,1436.8891993395712,1435.3899510965387
148,2019-12-04T00:00:00+05:30,1404.0,1478.55,1401.05,1470.25,1204381,1439.6692660612734,1436.6810640188892
149,2019-12-05T00:00:00+05:30,1471.85,1492.55,1451.6,1483.2,725914,1443.2968272228338,1438.4039875737453
150,2019-12-06T00:00:00+05:30,1479.9,1510.0,1459.6,1465.0,830784,1445.1054249542642,1439.3890250710142
151,2019-12-09T00:00:00+05:30,1466.0,1474.45,1402.7,1411.8,878632,1442.3299728747422,1438.3672093276432
152,2019-12-10T00:00:00+05:30,1412.5,1437.0,1368.0,1373.95,1141233,1436.631641801847,1435.9813867599528
153,2019-12-11T00:00:00+05:30,1380.0,1407.0,1380.0,1390.45,735568,1432.7831716516932,1434.2950391021768
154,2019-12-12T00:00:00+05:30,1395.0,1406.0,1374.75,1385.5,698123,1428.8429073473853,1432.487815431726
155,2019-12-13T00:00:00+05:30,1393.0,1397.75,1345.0,1353.0,2563372,1422.5226650684365,1429.543822267588
156,2019-12-16T00:00:00+05:30,1370.0,1389.9,1366.0,1370.55,825493,1418.1916096460668,1427.358865887307
157,2019-12-17T00:00:00+05:30,1369.95,1369.95,1341.35,1363.65,1184021,1413.6464755088946,1424.9992782618513
158,2019-12-18T00:00:00+05:30,1371.05,1394.85,1370.0,1384.85,1244195,1411.2467692164867,1423.512267955857
159,2019-12-19T00:00:00+05:30,1385.45,1403.55,1371.15,1396.4,730557,1410.0095384484462,1422.5081098834178
160,2019-12-20T00:00:00+05:30,1400.0,1402.4,1375.5,1379.2,629259,1407.4420769110757,1420.9041058136615
161,2019-12-23T00:00:00+05:30,1378.0,1390.0,1365.55,1386.25,476672,1405.6760705018191,1419.6206204131556
162,2019-12-24T00:00:00+05:30,1391.9,1398.45,1372.2,1375.45,295536,1403.1572312933342,1417.9846715089648
163,2019-12-26T00:00:00+05:30,1384.4,1387.7,1370.45,1379.6,344456,1401.1941286855563,1416.5630170086329
164,2019-12-27T00:00:00+05:30,1379.95,1424.95,1379.5,1418.1,1085655,1402.6029512950931,1416.6199423046094
165,2019-12-30T00:00:00+05:30,1421.2,1432.85,1411.6,1418.9,527326,1403.9610386871686,1416.7043888859203
166,2019-12-31T00:00:00+05:30,1417.0,1454.0,1415.0,1442.0,985801,1407.1309521299047,1417.641263371627
167,2020-01-01T00:00:00+05:30,1440.0,1442.0,1422.2,1426.35,268255,1408.7325394524125,1417.9638091726779
168,2020-01-02T00:00:00+05:30,1428.0,1509.2,1428.0,1494.65,2000143,1415.8923278313782,1420.8040384625788
169,2020-01-03T00:00:00+05:30,1494.65,1505.0,1481.55,1486.1,629443,1421.7429671787634,1423.2224074084093
170,2020-01-06T00:00:00+05:30,1480.0,1480.0,1458.15,1462.5,378702,1425.139386580533,1424.6771330599497
171,2020-01-07T00:00:00+05:30,1475.0,1498.95,1472.55,1478.7,365266,1429.602771032155,1426.6779799836554
172,2020-01-08T00:00:00+05:30,1464.0,1479.6,1458.0,1473.65,190163,1433.2733734461422,1428.4176844287053
173,2020-01-09T00:00:00+05:30,1490.0,1498.7,1473.0,1479.6,254798,1437.1339256589636,1430.3133257461607
174,2020-01-10T00:00:00+05:30,1484.0,1502.0,1476.0,1485.9,364434,1441.1977651873833,1432.372091459266
175,2020-01-13T00:00:00+05:30,1493.3,1504.0,1479.45,1483.45,374704,1444.7187847551013,1434.2638658496635
176,2020-01-14T00:00:00+05:30,1485.1,1502.0,1483.9,1493.3,308514,1448.7672193588428,1436.4503893367132
177,2020-01-15T00:00:00+05:30,1488.3,1529.0,1488.0,1511.95,932167,1454.0324510789392,1439.2466712131313
178,2020-01-16T00:00:00+05:30,1519.7,1607.0,1518.05,1591.55,2305288,1465.4922468223608,1444.8875352422747
179,2020-01-17T00:00:00+05:30,1595.55,1624.0,1580.0,1618.6,893254,1478.2512262538307,1451.3213302333018
180,2020-01-20T00:00:00+05:30,1620.0,1659.0,1616.5,1629.55,1047368,1490.8594573993448,1457.922392076513
181,2020-01-21T00:00:00+05:30,1629.85,1642.5,1621.0,1626.2,317357,1502.1378359493995,1464.1548960736793
182,2020-01-22T00:00:00+05:30,1643.65,1664.0,1626.5,1634.45,736367,1513.1638496202827,1470.4621221450245
183,2020-01-23T00:00:00+05:30,1638.8,1699.9,1631.25,1686.9,764590,1527.6418621519258,1478.4783398433572
184,2020-01-24T00:00:00+05:30,1690.0,1697.55,1649.1,1668.7,1023849,1539.3967069725986,1485.5235865158254
185,2020-01-27T00:00:00+05:30,1668.0,1713.0,1662.0,1696.05,791549,1552.4511480582155,1493.3208610893134
186,2020-01-28T00:00:00+05:30,1695.9,1704.8,1673.8,1677.75,681671,1562.892719053364,1500.1515699378574
187,2020-01-29T00:00:00+05:30,1687.0,1694.95,1671.05,1688.0,230705,1573.3183257989172,1507.1089191994183
188,2020-01-30T00:00:00+05:30,1685.0,1709.75,1680.25,1690.8,634505,1583.108465315674,1513.9122925624029
189,2020-01-31T00:00:00+05:30,1699.2,1699.25,1656.45,1660.2,377299,1589.532759872701,1519.3303558008324
190,2020-02-01T00:00:00+05:30,1658.1,1703.45,1630.0,1654.45,547355,1594.9425298833094,1524.3347870674684
191,2020-02-03T00:00:00+05:30,1616.0,1717.6,1616.0,1695.85,584886,1603.3514857263667,1530.687202361266
192,2020-02-04T00:00:00+05:30,1695.85,1704.9,1661.0,1671.05,384789,1608.9930285825028,1535.8858244960338
193,2020-02-05T00:00:00+05:30,1681.0,1681.0,1650.0,1657.45,438855,1613.031109533961,1540.3882013665511
194,2020-02-06T00:00:00+05:30,1665.7,1665.7,1622.2,1645.05,552992,1615.6993504061306,1544.2645642789012
195,2020-02-07T00:00:00+05:30,1649.8,1678.5,1628.0,1663.15,554048,1619.6535712056198,1548.6677285648677
196,2020-02-10T00:00:00+05:30,1663.0,1701.6,1634.5,1665.7,778081,1623.4907736051514,1553.0022571365394
197,2020-02-11T00:00:00+05:30,1670.5,1702.9,1669.0,1697.95,606839,1629.6957091380555,1558.3706920574084
198,2020-02-12T00:00:00+05:30,1705.0,1716.95,1670.55,1683.6,728165,1634.1877333765508,1563.008814573801
199,2020-02-13T00:00:00+05:30,1675.0,1707.0,1655.0,1695.5,902548,1639.297088928505,1567.9158955155121
200,2020-02-14T00:00:00+05:30,1721.0,1747.7,1674.45,1704.4,3179224,1644.7223315177962,1572.970862348271
201,2020-02-17T00:00:00+05:30,1727.0,1737.0,1700.1,1715.05,808709,1650.5829705579797,1578.2330526316684
202,2020-02-18T00:00:00+05:30,1716.0,1784.4,1704.8,1774.9,1860803,1660.9427230114813,1585.5170136453105
203,2020-02-19T00:00:00+05:30,1774.9,1792.6,1750.7,1780.5,1029649,1670.905829427191,1592.7386057325211
204,2020-02-20T00:00:00+05:30,1790.0,1813.45,1778.25,1800.7,799535,1681.7220103082584,1600.4408795942795
205,2020-02-24T00:00:00+05:30,1796.0,1813.55,1764.25,1797.45,708469,1691.3660094492368,1607.7375136833805
206,2020-02-25T00:00:00+05:30,1798.0,1810.0,1778.0,1790.45,459592,1699.6230086618002,1614.5046428062183
207,2020-02-26T00:00:00+05:30,1785.95,1796.95,1763.0,1767.2,494854,1705.2544246066502,1620.160026405988
208,2020-02-27T00:00:00+05:30,1765.0,1803.0,1755.1,1795.4,919960,1712.7665558894291,1626.6503957983589
209,2020-02-28T00:00:00+05:30,1780.5,1799.75,1726.1,1735.8,1234826,1714.68600956531,1630.692973731753
210,2020-03-02T00:00:00+05:30,1750.0,1777.9,1711.2,1728.55,980080,1715.841342101534,1634.3173080379845
211,2020-03-03T00:00:00+05:30,1738.9,1753.2,1695.0,1725.7,672514,1716.6628969264063,1637.701852184726
212,2020-03-04T00:00:00+05:30,1727.0,1772.0,1711.65,1755.25,1164850,1719.8784888492057,1642.0554872889957
213,2020-03-05T00:00:00+05:30,1764.95,1768.85,1718.6,1727.2,661463,1720.4886147784387,1645.2089877597737
214,2020-03-06T00:00:00+05:30,1700.0,1710.0,1673.0,1688.9,498503,1717.8562302135688,1646.8271733983006
215,2020-03-09T00:00:00+05:30,1650.0,1671.75,1606.1,1640.9,486073,1711.4432110291045,1646.607648457623
216,2020-03-11T00:00:00+05:30,1629.0,1642.8,1611.0,1629.25,617559,1704.593776776679,1645.9647725888224
217,2020-03-12T00:00:00+05:30,1580.0,1590.05,1480.3,1508.0,1279868,1688.210962045289,1640.854966196644
218,2020-03-13T00:00:00+05:30,1380.1,1598.5,1379.0,1513.65,828569,1673.6642152081815,1636.143671152324
219,2020-03-16T00:00:00+05:30,1431.0,1540.9,1363.35,1472.8,1197701,1656.9255306074997,1630.0939055540898
220,2020-03-17T00:00:00+05:30,1492.8,1518.95,1415.45,1426.75,610719,1637.744236390208,1622.5626497928274
221,2020-03-18T00:00:00+05:30,1454.0,1454.0,1233.55,1282.7,1731138,1608.157216691024,1609.9751442449449
222,2020-03-19T00:00:00+05:30,1195.1,1248.25,1052.35,1180.1,2412020,1572.4857819667718,1594.0538426062433
223,2020-03-20T00:00:00+05:30,1190.25,1400.4,1150.0,1362.95,2002361,1555.024466802874,1585.4944410282344
224,2020-03-23T00:00:00+05:30,1226.7,1299.35,1149.0,1158.65,816579,1521.993261235968,1569.6853876568184
225,2020-03-24T00:00:00+05:30,1250.0,1265.0,1124.15,1156.0,1641799,1491.4938227996372,1554.3637066324918
226,2020-03-25T00:00:00+05:30,1180.0,1222.2,1072.05,1183.75,2323541,1465.8485042330005,1540.6372730535109
227,2020-03-26T00:00:00+05:30,1190.0,1336.3,1132.0,1215.85,2809837,1445.015295546917,1528.6081147922698
228,2020-03-27T00:00:00+05:30,1259.0,1259.0,1130.3,1167.0,2480908,1421.8473542513407,1515.2152216518155
229,2020-03-30T00:00:00+05:30,1139.0,1167.0,1080.15,1098.25,1207572,1394.8809080637288,1499.7720652943408
230,2020-03-31T00:00:00+05:30,1122.0,1155.1,1047.05,1139.05,1882578,1373.5616657250848,1486.411988801958
231,2020-04-01T00:00:00+05:30,1136.0,1139.0,1080.05,1088.85,1017298,1349.8356935813276,1471.6874706981819
232,2020-04-03T00:00:00+05:30,1094.2,1239.45,1088.05,1189.55,2397409,1336.4785524495503,1461.2379347463975
233,2020-04-07T00:00:00+05:30,1236.0,1278.65,1212.5,1225.95,1473098,1327.267839745421,1452.5235667928273
234,2020-04-08T00:00:00+05:30,1225.9,1338.4,1211.0,1263.95,2070270,1321.9913530999693,1445.5393606153152
235,2020-04-09T00:00:00+05:30,1266.0,1300.0,1256.65,1279.85,1156778,1318.4795736749718,1439.4027176295629
236,2020-04-13T00:00:00+05:30,1300.0,1300.0,1229.8,1279.4,1027810,1315.2229425353908,1433.4766910506903
237,2020-04-15T00:00:00+05:30,1295.0,1414.95,1291.6,1360.55,2274130,1319.000197324108,1430.7757024932573
238,2020-04-16T00:00:00+05:30,1370.75,1440.0,1334.05,1423.45,1281809,1327.7043475470991,1430.5043801786924
239,2020-04-17T00:00:00+05:30,1450.0,1472.0,1360.0,1374.1,1718048,1331.570651918174,1428.4153290609631
240,2020-04-20T00:00:00+05:30,1385.0,1465.0,1373.0,1450.95,1860261,1341.5189309249927,1429.2499465031497
241,2020-04-21T00:00:00+05:30,1416.0,1433.05,1330.1,1351.15,1669512,1342.3215200145764,1426.357355891922
