,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
85363,228326,ZINC21JUN230CE,ZINC,21JUN2021,23000.0,5,OPTFUT,MCX,1.0
85364,229816,GOLD22MAR52400PE,GOLD,25MAR2022,5240000.0,1,OPTFUT,MCX,50.0
85365,224963,GOLD21JUL47500CE,GOLD,27JUL2021,4750000.0,1,OPTFUT,MCX,50.0
85366,226076,GOLD21SEP45800CE,GOLD,24SEP2021,4580000.0,1,OPTFUT,MCX,50.0
85367,227430,GOLD21SEP43900CE,GOLD,24SEP2021,4390000.0,1,OPTFUT,MCX,50.0
85368,226857,ALUMINIUM21MAYFUT,ALUMINIUM,31MAY2021,0.0,5,FUTCOM,MCX,5.0
85369,227456,GOLD21SEP45200CE,GOLD,24SEP2021,4520000.0,1,OPTFUT,MCX,50.0
85370,228724,CRUDEOIL21JUN4450PE,CRUDEOIL,17JUN2021,445000.0,100,OPTFUT,MCX,10.0
85371,228515,GOLD22JAN43200PE,GOLD,25JAN2022,4320000.0,1,OPTFUT,MCX,50.0
85372,229182,GOLD22MAR49300CE,GOLD,25MAR2022,4930000.0,1,OPTFUT,MCX,50.0
85373,220872,GOLD21MAY48500PE,GOLD,26MAY2021,4850000.0,1,OPTFUT,MCX,50.0
85374,280,SBPPRKCHCOM,SBPPRKCH,,0.0,1,COMDTY,MCX,500.0
85375,221630,SILVER21JUN57250CE,SILVER,24JUN2021,5725000.0,30,OPTFUT,MCX,50.0
85376,227428,GOLD21SEP43800CE,GOLD,24SEP2021,4380000.0,1,OPTFUT,MCX,50.0
85377,228612,GOLDM21JUN45000PE,GOLDM,04JUN2021,4500000.0,100,OPTCOM,MCX,50.0
85378,224155,GOLD21JUL53100CE,GOLD,27JUL2021,5310000.0,1,OPTFUT,MCX,50.0
85379,222202,SILVER21JUN65750PE,SILVER,24JUN2021,6575000.0,30,OPTFUT,MCX,50.0
85380,258,SCOPPERINTCOM,SCOPPERINT,,0.0,1000,COMDTY,MCX,5.0
85381,229030,GOLDM21JUL49000CE,GOLDM,05JUL2021,4900000.0,100,OPTCOM,MCX,50.0
85382,228342,GOLD21MAY43000CE,GOLD,26MAY2021,4300000.0,1,OPTFUT,MCX,50.0
85383,235,SOYMEALCOM,SOYMEAL,,0.0,10,COMDTY,MCX,100.0
85384,228981,GOLDM21JUL44000PE,GOLDM,05JUL2021,4400000.0,100,OPTCOM,MCX,50.0
85385,230028,GOLD22JAN53000CE,GOLD,25JAN2022,5300000.0,1,OPTFUT,MCX,50.0
85386,227458,GOLD21SEP45300CE,GOLD,24SEP2021,4530000.0,1,OPTFUT,MCX,50.0
85387,228720,CRUDEOIL21JUN4350PE,CRUDEOIL,17JUN2021,435000.0,100,OPTFUT,MCX,10.0
85388,223385,GOLD21MAY56900PE,GOLD,26MAY2021,5690000.0,1,OPTFUT,MCX,50.0
85389,226528,GOLD21NOV47100CE,GOLD,24NOV2021,4710000.0,1,OPTFUT,MCX,50.0
85390,229687,GOLDM21AUG50400CE,GOLDM,05AUG2021,5040000.0,100,OPTCOM,MCX,50.0
85391,223450,SILVER21JUN77750CE,SILVER,24JUN2021,7775000.0,30,OPTFUT,MCX,50.0
85392,339,IPEBCRDSEPCOM,IPEBCRDSEP,,0.0,100,COMDTY,MCX,5.0
85393,225841,GOLD21SEP48000CE,GOLD,24SEP2021,4800000.0,1,OPTFUT,MCX,50.0
85394,229956,SILVER22APR82250CE,SILVER,26APR2022,8225000.0,30,OPTFUT,MCX,50.0
85395,229473,ZINC21AUG252.5PE,ZINC,20AUG2021,25250.0,5,OPTFUT,MCX,1.0
85396,224665,SILVER21AUG80750PE,SILVER,25AUG2021,8075000.0,30,OPTFUT,MCX,50.0
85397,223366,GOLD21MAY56000CE,GOLD,26MAY2021,5600000.0,1,OPTFUT,MCX,50.0
85398,224192,GOLD21JUL54600PE,GOLD,27JUL2021,5460000.0,1,OPTFUT,MCX,50.0
85399,226177,GOLD21SEP45700PE,GOLD,24SEP2021,4570000.0,1,OPTFUT,MCX,50.0
85400,223952,SILVER21JUN83250PE,SILVER,24JUN2021,8325000.0,30,OPTFUT,MCX,50.0
85401,229854,COPPER21JUL840PE,COPPER,21JUL2021,84000.0,2500,OPTFUT,MCX,1.0
85402,227896,GOLD22JAN47900PE,GOLD,25JAN2022,4790000.0,1,OPTFUT,MCX,50.0
85403,228831,COPPER21JUN635PE,COPPER,21JUN2021,63500.0,2500,OPTFUT,MCX,1.0
85404,225331,GOLD21SEP49500PE,GOLD,24SEP2021,4950000.0,1,OPTFUT,MCX,50.0
85405,228923,ZINC21JUL200CE,ZINC,21JUL2021,20000.0,5,OPTFUT,MCX,1.0
85406,224606,SILVER21AUG73500CE,SILVER,25AUG2021,7350000.0,30,OPTFUT,MCX,50.0
85407,229883,SILVER22APR73000PE,SILVER,26APR2022,7300000.0,30,OPTFUT,MCX,50.0
85408,229946,SILVER22APR81000CE,SILVER,26APR2022,8100000.0,30,OPTFUT,MCX,50.0
85409,226511,GOLD21NOV51300PE,GOLD,24NOV2021,5130000.0,1,OPTFUT,MCX,50.0
85410,229032,GOLDM21JUL49200CE,GOLDM,05JUL2021,4920000.0,100,OPTCOM,MCX,50.0
85411,229189,GOLD22MAR49600PE,GOLD,25MAR2022,4960000.0,1,OPTFUT,MCX,50.0
85412,230007,SILVER22APR83250PE,SILVER,26APR2022,8325000.0,30,OPTFUT,MCX,50.0
85413,226149,GOLD21MAY45800PE,GOLD,26MAY2021,4580000.0,1,OPTFUT,MCX,50.0
85414,226960,GOLD21NOV53600PE,GOLD,24NOV2021,5360000.0,1,OPTFUT,MCX,50.0
85415,228971,GOLDM21JUL43000PE,GOLDM,05JUL2021,4300000.0,100,OPTCOM,MCX,50.0
85416,227280,SILVER21NOV82500CE,SILVER,24NOV2021,8250000.0,30,OPTFUT,MCX,50.0
85417,229108,ZINC21JUL245CE,ZINC,21JUL2021,24500.0,5,OPTFUT,MCX,1.0
85418,224122,GOLD21JUL51400PE,GOLD,27JUL2021,5140000.0,1,OPTFUT,MCX,50.0
85419,230089,CRUDEOIL21AUG5100PE,CRUDEOIL,17AUG2021,510000.0,100,OPTFUT,MCX,10.0
85420,224345,GOLD21JUL50800CE,GOLD,27JUL2021,5080000.0,1,OPTFUT,MCX,50.0
85421,441,SGLDHNIAHMCOM,SGLDHNIAHM,,0.0,1,COMDTY,MCX,100.0
85422,228888,COPPER21JUL695PE,COPPER,21JUL2021,69500.0,2500,OPTFUT,MCX,1.0
