,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
8968,960339,5AFL22,5AFL22,,-1.0,1,,BSE,1.0
8969,542564,IPRU9524,IPRU9524,,-1.0,1,,BSE,1.0
8970,951554,872KMBL22,872KMBL22,,-1.0,1,,BSE,1.0
8971,541881,KTKIND7RD,KTKIND7RD,,-1.0,1,,BSE,1.0
8972,541317,H1434D40RG,H1434D40RG,,-1.0,1,,BSE,1.0
8973,936852,985JMFPL24,985JMFPL24,,-1.0,1,,BSE,1.0
8974,542948,04GPG,04GPG,,-1.0,1,,BSE,1.0
8975,539220,MISHKA,MISHKA,,-1.0,1,,BSE,5.0
8976,959602,11FSBFL23,11FSBFL23,,-1.0,1,,BSE,1.0
8977,959776,18PIPL22,18PIPL22,,-1.0,5,,BSE,1.0
8978,958344,1310VFPL22,1310VFPL22,,-1.0,1,,BSE,1.0
8979,719895,SCIL151220,SCIL151220,,-1.0,1,,BSE,1.0
8980,539270,NXXIX1Z,NXXIX1Z,,-1.0,1,,BSE,1.0
8981,958249,927DHFL21,927DHFL21,,-1.0,1,,BSE,1.0
8982,972580,IFCISR52E,IFCISR52E,,-1.0,4,,BSE,1.0
8983,720616,STL28042021,STL28042021,,-1.0,1,,BSE,1.0
8984,935638,739HUDCO31,739HUDCO31,,-1.0,1,,BSE,1.0
8985,542316,IPRU9465,IPRU9465,,-1.0,1,,BSE,1.0
8986,959730,115SML23B,115SML23B,,-1.0,10,,BSE,1.0
8987,804298,364TB270521,364TB270521,,-1.0,10,,BSE,5.0
8988,957627,760ABFL22A,760ABFL22A,,-1.0,1,,BSE,1.0
8989,720691,RIL11521,RIL11521,,-1.0,1,,BSE,1.0
8990,959901,52BFL22,52BFL22,,-1.0,1,,BSE,1.0
8991,500189,NXTDIGITAL,NXTDIGITAL,,-1.0,1,,BSE,5.0
8992,504365,RIDHISYN,RIDHISYN,,-1.0,50,,BSE,1.0
8993,958577,91499LIDF24,91499LIDF24,,-1.0,1,,BSE,1.0
8994,956462,126FSFBL22,126FSFBL22,,-1.0,10,,BSE,1.0
8995,720614,EPIL27421,EPIL27421,,-1.0,1,,BSE,1.0
8996,961752,719IIFCL23,719IIFCL23,,-1.0,1,,BSE,1.0
8997,936971,104ECL24,104ECL24,,-1.0,1,,BSE,1.0
8998,950732,793PGC2022,793PGC2022,,-1.0,1,,BSE,1.0
8999,527001,ASHAPURMIN,ASHAPURMIN,,-1.0,1,,BSE,5.0
9000,531847,ASTAR,ASTAR,,-1.0,1,,BSE,5.0
9001,719686,HDFC61120,HDFC61120,,-1.0,1,,BSE,1.0
9002,542088,IPRU9412,IPRU9412,,-1.0,1,,BSE,1.0
9003,957311,915DMTCL27A,915DMTCL27A,,-1.0,1,,BSE,1.0
9004,542267,H1203D43DG,H1203D43DG,,-1.0,1,,BSE,1.0
9005,956399,855EHFL22,855EHFL22,,-1.0,1,,BSE,1.0
9006,973037,975HLFL026,975HLFL026,,-1.0,1,,BSE,1.0
9007,540967,IPRU3054,IPRU3054,,-1.0,1,,BSE,1.0
9008,500295,VEDL,VEDL,,-1.0,1,,BSE,5.0
9009,960273,MOFL20NOV20,MOFL20NOV20,,-1.0,1,,BSE,1.0
9010,958756,83726KMPL21,83726KMPL21,,-1.0,1,,BSE,1.0
9011,972571,IDBI08JUL10,IDBI08JUL10,,-1.0,1,,BSE,1.0
9012,532926,JYOTHYLAB,JYOTHYLAB,,-1.0,1,,BSE,5.0
9013,526921,21STCENMGM,21STCENMGM,,-1.0,1,,BSE,1.0
9014,720303,N18MI25221,N18MI25221,,-1.0,1,,BSE,1.0
9015,541502,SDFSC18DD,SDFSC18DD,,-1.0,1,,BSE,1.0
9016,542660,IPRU9579,IPRU9579,,-1.0,1,,BSE,1.0
9017,956775,770ILFS27,770ILFS27,,-1.0,1000,,BSE,1.0
9018,541994,IPRU3189,IPRU3189,,-1.0,1,,BSE,1.0
9019,937069,9STFCL25,9STFCL25,,-1.0,1,,BSE,1.0
9020,960378,FCP24DEC20B,FCP24DEC20B,,-1.0,10,,BSE,1.0
9021,542133,H1246D43DD,H1246D43DD,,-1.0,1,,BSE,1.0
9022,532513,TVSELECT,TVSELECT,,-1.0,1,,BSE,5.0
9023,958649,815RECL21,815RECL21,,-1.0,1,,BSE,1.0
9024,954620,102STFCL23,102STFCL23,,-1.0,1,,BSE,1.0
9025,960219,1005KIFS22,1005KIFS22,,-1.0,1,,BSE,1.0
9026,508670,NEAGI,NEAGI,,-1.0,100,,BSE,5.0
9027,541098,D39MS223RG,D39MS223RG,,-1.0,1,,BSE,1.0
9028,517372,GUJINTRX,GUJINTRX,,-1.0,1,,BSE,5.0
9029,957812,1350AFPL23,1350AFPL23,,-1.0,1,,BSE,1.0
9030,542777,SFMP18GD,SFMP18GD,,-1.0,1,,BSE,1.0
9031,516096,SANPA,SANPA,,-1.0,1,,BSE,5.0
9032,960287,74GRIL22,74GRIL22,,-1.0,1,,BSE,1.0
9033,956867,1181AMPL23,1181AMPL23,,-1.0,1,,BSE,1.0
9034,960376,FCPL24DEC20,FCPL24DEC20,,-1.0,10,,BSE,1.0
9035,541696,IDFTP159RG,IDFTP159RG,,-1.0,1,,BSE,1.0
9036,720630,ISPDL290421,ISPDL290421,,-1.0,1,,BSE,1.0
9037,959183,FBRT125,FBRT125,,-1.0,1,,BSE,1.0
9038,541306,NXXXVI13Z,NXXXVI13Z,,-1.0,1,,BSE,1.0
9039,542679,DEL,DEL,,-1.0,1,,BSE,1.0
9040,948922,12RFL2023,12RFL2023,,-1.0,1,,BSE,1.0
9041,959500,675PFCL23,675PFCL23,,-1.0,1,,BSE,1.0
9042,541686,SDFSC20DR,SDFSC20DR,,-1.0,1,,BSE,1.0
9043,950482,721PFC22,721PFC22,,-1.0,1,,BSE,1.0
9044,959991,51121HDB22,51121HDB22,,-1.0,1,,BSE,1.0
9045,959773,1025IKFFL23,1025IKFFL23,,-1.0,1,,BSE,1.0
9046,719954,DFSIP221220,DFSIP221220,,-1.0,1,,BSE,1.0
9047,542808,NIESSPC,NIESSPC,,-1.0,1,,BSE,1.0
9048,810616,84RAJ2029,84RAJ2029,,-1.0,10,,BSE,5.0
9049,542912,IPRU3400,IPRU3400,,-1.0,1,,BSE,1.0
9050,954548,15DKGFSPL2A,15DKGFSPL2A,,-1.0,1000000,,BSE,1.0
9051,935906,89RHFL22A,89RHFL22A,,-1.0,1,,BSE,1.0
9052,504058,NIPPOBATRY,NIPPOBATRY,,-1.0,1,,BSE,5.0
9053,541094,ABSLRIF6DG,ABSLRIF6DG,,-1.0,1,,BSE,1.0
9054,541929,SGIL,SGIL,,-1.0,2000,,BSE,5.0
9055,532790,TANLA,TANLA,,-1.0,1,,BSE,5.0
9056,543143,RXLII4G,RXLII4G,,-1.0,1,,BSE,1.0
9057,950108,8ALRPL23A,8ALRPL23A,,-1.0,2000,,BSE,1.0
9058,956899,760STFCL21,760STFCL21,,-1.0,1,,BSE,1.0
9059,532702,GSPL,GSPL,,-1.0,1,,BSE,5.0
9060,500425,AMBUJACEM,AMBUJACEM,,-1.0,1,,BSE,5.0
9061,511764,UPASAFN,UPASAFN,,-1.0,1,,BSE,1.0
9062,949783,1019RCL24E,1019RCL24E,,-1.0,1,,BSE,1.0
9063,532834,CAMLINFINE,CAMLINFINE,,-1.0,1,,BSE,5.0
9064,951783,EFCLB7B501,EFCLB7B501,,-1.0,1,,BSE,1.0
9065,500480,CUMMINSIND,CUMMINSIND,,-1.0,1,,BSE,5.0
9066,957129,84MBEL24,84MBEL24,,-1.0,1,,BSE,1.0
9067,959935,835MFL22A,835MFL22A,,-1.0,1,,BSE,1.0
9068,541597,H1124D41DQ,H1124D41DQ,,-1.0,1,,BSE,1.0
9069,543282,NIKSTECH,NIKSTECH,,-1.0,600,,BSE,5.0
9070,533206,SJVN,SJVN,,-1.0,1,,BSE,5.0
9071,958191,863RECL28,863RECL28,,-1.0,1,,BSE,1.0
9072,948002,IDBI13MAR12,IDBI13MAR12,,-1.0,1,,BSE,1.0
9073,960208,1025CIFCP22,1025CIFCP22,,-1.0,1,,BSE,1.0
9074,719115,JBCL24720,JBCL24720,,-1.0,1,,BSE,1.0
9075,500188,HINDZINC,HINDZINC,,-1.0,1,,BSE,5.0
9076,523232,CONTPTR,CONTPTR,,-1.0,1,,BSE,5.0
9077,973178,505BFL23,505BFL23,,-1.0,1,,BSE,1.0
9078,715031,795LTFHL22A,795LTFHL22A,,-1.0,1,,BSE,1.0
9079,532067,KILPEST,KILPEST,,-1.0,1,,BSE,5.0
9080,960590,ICMMB85,ICMMB85,,-1.0,1,,BSE,1.0
9081,954080,1075SEFL26,1075SEFL26,,-1.0,1,,BSE,1.0
9082,540360,LLFICL,LLFICL,,-1.0,1,,BSE,5.0
9083,936762,DLSL27JU19B,DLSL27JU19B,,-1.0,1,,BSE,1.0
9084,954131,9IBHFL26A,9IBHFL26A,,-1.0,1,,BSE,1.0
9085,957844,88IHFL28,88IHFL28,,-1.0,10,,BSE,1.0
9086,948746,1050RCL22C,1050RCL22C,,-1.0,1,,BSE,1.0
9087,950447,884PFC23,884PFC23,,-1.0,1,,BSE,1.0
9088,500133,ESABINDIA,ESABINDIA,,-1.0,1,,BSE,5.0
9089,960206,950BML22,950BML22,,-1.0,1,,BSE,1.0
9090,531978,AMBIKCO,AMBIKCO,,-1.0,1,,BSE,5.0
9091,957373,8IHFL21,8IHFL21,,-1.0,1,,BSE,1.0
9092,517059,SALZER,SALZER,,-1.0,1,,BSE,5.0
9093,532894,INDOWIND,INDOWIND,,-1.0,1,,BSE,1.0
9094,949797,1019RCL2024,1019RCL2024,,-1.0,1,,BSE,1.0
9095,959054,735BFL22,735BFL22,,-1.0,1,,BSE,1.0
9096,543068,IPRU3421,IPRU3421,,-1.0,1,,BSE,1.0
9097,957826,95RCFL23,95RCFL23,,-1.0,1,,BSE,1.0
9098,958290,95AKCFL22A,95AKCFL22A,,-1.0,10,,BSE,1.0
9099,720589,TRCL20421A,TRCL20421A,,-1.0,1,,BSE,1.0
9100,541409,SDFSC16DR,SDFSC16DR,,-1.0,1,,BSE,1.0
9101,958692,830IRFC29,830IRFC29,,-1.0,1,,BSE,1.0
9102,959567,95HFFCIL23,95HFFCIL23,,-1.0,1,,BSE,1.0
9103,543020,UTRSFS1DMR,UTRSFS1DMR,,-1.0,1,,BSE,1.0
9104,542145,RONI,RONI,,-1.0,3000,,BSE,5.0
9105,804400,364TB270122,364TB270122,,-1.0,10,,BSE,5.0
9106,542308,NXXXX8G,NXXXX8G,,-1.0,1,,BSE,1.0
9107,542026,IPRU3198,IPRU3198,,-1.0,1,,BSE,1.0
9108,958744,116HLFL24,116HLFL24,,-1.0,1,,BSE,1.0
9109,542936,SCPOFA7GR,SCPOFA7GR,,-1.0,1,,BSE,1.0
9110,541557,FINEORG,FINEORG,,-1.0,1,,BSE,5.0
9111,530197,FUNDVISER,FUNDVISER,,-1.0,1,,BSE,1.0
9112,500116,IDBI,IDBI,,-1.0,1,,BSE,5.0
9113,959865,1095SCNL23,1095SCNL23,,-1.0,1,,BSE,1.0
9114,954696,790HDFCL26,790HDFCL26,,-1.0,1,,BSE,1.0
9115,804396,182TB220721,182TB220721,,-1.0,10,,BSE,5.0
9116,541565,IDFTP152RH,IDFTP152RH,,-1.0,1,,BSE,1.0
9117,542985,UTIBFS1DHR,UTIBFS1DHR,,-1.0,1,,BSE,1.0
9118,956463,727NHAI22,727NHAI22,,-1.0,1,,BSE,1.0
9119,955829,805IIL22,805IIL22,,-1.0,1,,BSE,1.0
9120,959917,925CAGL22,925CAGL22,,-1.0,1,,BSE,1.0
9121,542469,H1146D43RQ,H1146D43RQ,,-1.0,1,,BSE,1.0
9122,440049,830GOI40-ML-FL,830GOI40-ML-FL,,-1.0,500000,,BSE,25.0
9123,937433,0MMFL28,0MMFL28,,-1.0,1,,BSE,1.0
9124,960057,AFPL160920,AFPL160920,,-1.0,10,,BSE,1.0
9125,542237,NXXXX5G,NXXXX5G,,-1.0,1,,BSE,1.0
9126,936428,1005SEFL24,1005SEFL24,,-1.0,1,,BSE,1.0
9127,533202,NEH,NEH,,-1.0,1,,BSE,1.0
9128,972822,9NEEPCO2023,9NEEPCO2023,,-1.0,1,,BSE,1.0
9129,532839,DISHTV,DISHTV,,-1.0,1,,BSE,1.0
9130,959105,88OPAL10325,88OPAL10325,,-1.0,1,,BSE,1.0
9131,541319,H1434D40RQ,H1434D40RQ,,-1.0,1,,BSE,1.0
9132,534598,SEPOWER,SEPOWER,,-1.0,1,,BSE,1.0
9133,961809,873NTPC28,873NTPC28,,-1.0,1,,BSE,1.0
9134,957033,918NRSS38A,918NRSS38A,,-1.0,1,,BSE,1.0
9135,440058,915GOI2-ML-FL,915GOI2-ML-FL,,-1.0,500000,,BSE,25.0
9136,956767,782IHFL22,782IHFL22,,-1.0,1,,BSE,1.0
9137,936562,9LTFL24,9LTFL24,,-1.0,1,,BSE,1.0
9138,532640,CYBERMEDIA,CYBERMEDIA,,-1.0,1,,BSE,1.0
9139,959445,665MML23,665MML23,,-1.0,1,,BSE,1.0
9140,720426,DBSIL120321,DBSIL120321,,-1.0,1,,BSE,1.0
9141,533177,IL&FSTRANS,IL&FSTRANS,,-1.0,1,,BSE,1.0
9142,954663,850STFCL21,850STFCL21,,-1.0,1,,BSE,1.0
9143,540595,TEJASNET,TEJASNET,,-1.0,1,,BSE,5.0
9144,936989,1071KFL25,1071KFL25,,-1.0,1,,BSE,1.0
9145,541075,IPRU3065,IPRU3065,,-1.0,1,,BSE,1.0
9146,530595,TELECANOR,TELECANOR,,-1.0,1,,BSE,1.0
9147,506166,APIS,APIS,,-1.0,1,,BSE,5.0
9148,542061,NXXXIX09G,NXXXIX09G,,-1.0,1,,BSE,1.0
9149,973039,530HDFC23,530HDFC23,,-1.0,1,,BSE,1.0
9150,500307,NIRLON,NIRLON,,-1.0,1,,BSE,5.0
9151,719264,PIIC25AUG20,PIIC25AUG20,,-1.0,1,,BSE,1.0
9152,542359,SDFSC38GD,SDFSC38GD,,-1.0,1,,BSE,1.0
9153,500160,GTL,GTL,,-1.0,1,,BSE,1.0
9154,972653,KMPL30JAN11,KMPL30JAN11,,-1.0,1,,BSE,1.0
9155,937385,715PFCL36,715PFCL36,,-1.0,1,,BSE,1.0
9156,957740,0JMFCSL21A,0JMFCSL21A,,-1.0,1,,BSE,1.0
9157,960172,SSP191020C,SSP191020C,,-1.0,10,,BSE,1.0
9158,973072,MF16MAR21,MF16MAR21,,-1.0,1,,BSE,1.0
9159,504084,KAYCEEI,KAYCEEI,,-1.0,1,,BSE,5.0
9160,957764,865ILFS28A,865ILFS28A,,-1.0,1000,,BSE,1.0
9161,522289,NMSRESRC,NMSRESRC,,-1.0,1,,BSE,1.0
9162,540393,SMLT,SMLT,,-1.0,2000,,BSE,5.0
9163,800308,618GOI2024,618GOI2024,,-1.0,10,,BSE,5.0
9164,972810,899IDBI2027,899IDBI2027,,-1.0,1,,BSE,1.0
9165,960432,NAC21121,NAC21121,,-1.0,100,,BSE,1.0
9166,526638,TEXELIN,TEXELIN,,-1.0,1,,BSE,5.0
9167,804373,364TB251121,364TB251121,,-1.0,10,,BSE,5.0
9168,959374,87BOM30,87BOM30,,-1.0,1,,BSE,1.0
9169,935538,689REC25,689REC25,,-1.0,1,,BSE,1.0
9170,810672,71MAHSDL32,71MAHSDL32,,-1.0,10,,BSE,5.0
9171,956874,860LT30,860LT30,,-1.0,1,,BSE,1.0
9172,890152,URJAPP,URJAPP,,-1.0,1,,BSE,1.0
9173,960324,575BORL23,575BORL23,,-1.0,1,,BSE,1.0
9174,538579,TRIVIKRAMA,TRIVIKRAMA,,-1.0,8000,,BSE,1.0
9175,519319,JATALIA,JATALIA,,-1.0,1,,BSE,1.0
9176,958644,RFL15MAR23,RFL15MAR23,,-1.0,10,,BSE,1.0
9177,956936,796PCHFL27,796PCHFL27,,-1.0,1,,BSE,1.0
9178,720422,RRVL15321,RRVL15321,,-1.0,1,,BSE,1.0
9179,948893,930RRVPN25,930RRVPN25,,-1.0,1,,BSE,1.0
9180,936226,934JMFCS28,934JMFCS28,,-1.0,1,,BSE,1.0
9181,937071,91STFCL27,91STFCL27,,-1.0,1,,BSE,1.0
9182,526751,GRATEXI,GRATEXI,,-1.0,1,,BSE,1.0
9183,972366,PIDBSTRPPH,PIDBSTRPPH,,-1.0,1,,BSE,1.0
9184,952312,14MAS22,14MAS22,,-1.0,1,,BSE,1.0
9185,959470,695RIL23A,695RIL23A,,-1.0,1,,BSE,1.0
9186,532515,TVTODAY,TVTODAY,,-1.0,1,,BSE,5.0
9187,538634,VRL,VRL,,-1.0,1,,BSE,5.0
9188,542840,NIESSPH,NIESSPH,,-1.0,1,,BSE,1.0
9189,958270,KPTL12SEP22,KPTL12SEP22,,-1.0,1,,BSE,1.0
9190,960203,7IIL25,7IIL25,,-1.0,1,,BSE,1.0
9191,543030,UTCRFS1DHR,UTCRFS1DHR,,-1.0,1,,BSE,1.0
9192,500248,KRIFILIND,KRIFILIND,,-1.0,1,,BSE,1.0
9193,532760,DEEPENR,DEEPENR,,-1.0,1,,BSE,5.0
9194,720395,HDFCSL9321,HDFCSL9321,,-1.0,1,,BSE,1.0
9195,531677,ARISINT,ARISINT,,-1.0,100,,BSE,1.0
9196,958225,960ACFL23,960ACFL23,,-1.0,10,,BSE,1.0
9197,951718,865HDFC25,865HDFC25,,-1.0,2,,BSE,1.0
9198,959701,17PED27,17PED27,,-1.0,1,,BSE,1.0
9199,960490,8LGS24,8LGS24,,-1.0,10,,BSE,1.0
9200,960253,86AML22,86AML22,,-1.0,1,,BSE,1.0
9201,959231,8LTIDFL0120,8LTIDFL0120,,-1.0,1,,BSE,1.0
9202,541410,SDFSC16GD,SDFSC16GD,,-1.0,1,,BSE,1.0
9203,958364,854RECL28,854RECL28,,-1.0,1,,BSE,1.0
9204,954567,830SAOIL23,830SAOIL23,,-1.0,1,,BSE,1.0
9205,500825,BRITANNIA,BRITANNIA,,-1.0,1,,BSE,5.0
9206,532356,TRIVENI,TRIVENI,,-1.0,1,,BSE,5.0
9207,957342,95DMTCL34B,95DMTCL34B,,-1.0,1,,BSE,1.0
9208,523186,BAPACK,BAPACK,,-1.0,1,,BSE,5.0
9209,958806,809NLCIL29,809NLCIL29,,-1.0,1,,BSE,1.0
9210,958625,10025IRTA2,10025IRTA2,,-1.0,1,,BSE,1.0
9211,540782,SBRANDS,SBRANDS,,-1.0,1000,,BSE,1.0
9212,950763,939PFC2029,939PFC2029,,-1.0,1,,BSE,1.0
9213,959242,1275AFI25,1275AFI25,,-1.0,10,,BSE,1.0
9214,541355,NXXXVII6Z,NXXXVII6Z,,-1.0,1,,BSE,1.0
9215,959843,785PCHL22,785PCHL22,,-1.0,1,,BSE,1.0
9216,954382,EARCI8F601D,EARCI8F601D,,-1.0,10,,BSE,1.0
9217,957930,89ILFSL23,89ILFSL23,,-1.0,1,,BSE,1.0
9218,973048,74RECL36,74RECL36,,-1.0,1,,BSE,1.0
9219,954886,985IREL22,985IREL22,,-1.0,1,,BSE,1.0
9220,960126,84JMFPL22,84JMFPL22,,-1.0,1,,BSE,1.0
9221,514274,AARVEEDEN,AARVEEDEN,,-1.0,1,,BSE,5.0
9222,957883,872PVRL22,872PVRL22,,-1.0,1,,BSE,1.0
9223,957931,920AKCFL21,920AKCFL21,,-1.0,10,,BSE,1.0
9224,929016,810GNN28,810GNN28,,-1.0,7,,BSE,1.0
9225,540777,HDFCLIFE,HDFCLIFE,,-1.0,1,,BSE,5.0
9226,511359,ADMANUM,ADMANUM,,-1.0,1,,BSE,5.0
9227,532467,HAZOOR,HAZOOR,,-1.0,1,,BSE,1.0
9228,542939,04ABB,04ABB,,-1.0,1,,BSE,1.0
9229,720700,RJIL12521,RJIL12521,,-1.0,1,,BSE,1.0
9230,500235,KSL,KSL,,-1.0,1,,BSE,5.0
9231,949242,1002JSW2023,1002JSW2023,,-1.0,1,,BSE,1.0
9232,533417,KTKFMP46G,KTKFMP46G,,-1.0,1,,BSE,1.0
9233,542062,T56DA,T56DA,,-1.0,1,,BSE,1.0
9234,500234,KAKATCEM,KAKATCEM,,-1.0,1,,BSE,5.0
9235,526628,AJWAFUN,AJWAFUN,,-1.0,100,,BSE,1.0
9236,530803,BHAGIL,BHAGIL,,-1.0,1,,BSE,5.0
9237,541610,AXISWGRDD,AXISWGRDD,,-1.0,1,,BSE,1.0
9238,519230,RICHIRICH,RICHIRICH,,-1.0,1,,BSE,1.0
9239,972726,IFCI61R,IFCI61R,,-1.0,100,,BSE,1.0
9240,960445,CIFC1221A,CIFC1221A,,-1.0,10,,BSE,1.0
9241,956966,852NRSS21A,852NRSS21A,,-1.0,1,,BSE,1.0
9242,957962,910ILFSL28,910ILFSL28,,-1.0,1,,BSE,1.0
9243,535647,SDC,SDC,,-1.0,10000,,BSE,1.0
9244,936202,856DHFL21,856DHFL21,,-1.0,1,,BSE,1.0
9245,959749,745MRHFL23,745MRHFL23,,-1.0,1,,BSE,1.0
9246,507525,AMRITCORP,AMRITCORP,,-1.0,1,,BSE,5.0
9247,530843,CUPID,CUPID,,-1.0,1,,BSE,5.0
9248,539872,BAJAJHCARE,BAJAJHCARE,,-1.0,1,,BSE,5.0
9249,720508,BGHPL26321,BGHPL26321,,-1.0,1,,BSE,1.0
9250,500023,ASIANHOTNR,ASIANHOTNR,,-1.0,1,,BSE,5.0
9251,948103,1170SRSL24,1170SRSL24,,-1.0,1,,BSE,1.0
9252,513513,ADITYA,ADITYA,,-1.0,1,,BSE,1.0
9253,532686,KERNEX,KERNEX,,-1.0,1,,BSE,5.0
9254,541787,H1141D42DQ,H1141D42DQ,,-1.0,1,,BSE,1.0
9255,541969,IPRU3193,IPRU3193,,-1.0,1,,BSE,1.0
9256,541917,AXISWIHDD,AXISWIHDD,,-1.0,1,,BSE,1.0
9257,973014,721IRFC41,721IRFC41,,-1.0,1,,BSE,1.0
9258,542164,IPRU3239,IPRU3239,,-1.0,1,,BSE,1.0
9259,958866,865ABFL29,865ABFL29,,-1.0,1,,BSE,1.0
9260,500402,SPMLINFRA,SPMLINFRA,,-1.0,1,,BSE,1.0
9261,532324,CINEVISTA,CINEVISTA,,-1.0,1,,BSE,1.0
9262,511176,PARSHWANA,PARSHWANA,,-1.0,1,,BSE,5.0
9263,541986,NIOSADG,NIOSADG,,-1.0,1,,BSE,1.0
9264,936516,0LTFL22A,0LTFL22A,,-1.0,1,,BSE,1.0
9265,953643,107SEFL26,107SEFL26,,-1.0,1,,BSE,1.0
9266,949030,985RCL2023F,985RCL2023F,,-1.0,1,,BSE,1.0
9267,937325,0MMFL22C,0MMFL22C,,-1.0,1,,BSE,1.0
9268,957707,893RCL28,893RCL28,,-1.0,1,,BSE,1.0
9269,955580,795LTIDFL22,795LTIDFL22,,-1.0,1,,BSE,1.0
9270,538962,MINDACORP,MINDACORP,,-1.0,1,,BSE,5.0
9271,936116,912SEFL28,912SEFL28,,-1.0,1,,BSE,1.0
9272,957704,1020MFL25,1020MFL25,,-1.0,1,,BSE,1.0
9273,959405,11HFL23,11HFL23,,-1.0,1000,,BSE,1.0
9274,536846,YURANUS,YURANUS,,-1.0,1,,BSE,1.0
9275,532813,CANDC,CANDC,,-1.0,1,,BSE,1.0
9276,800119,1025GOI21,1025GOI21,,-1.0,10,,BSE,5.0
9277,532807,CINELINE,CINELINE,,-1.0,1,,BSE,5.0
9278,541915,AXISWIDHD,AXISWIDHD,,-1.0,1,,BSE,1.0
9279,541788,H1141D42RG,H1141D42RG,,-1.0,1,,BSE,1.0
9280,541125,IPRU9271,IPRU9271,,-1.0,1,,BSE,1.0
9281,537524,VIAANINDUS,VIAANINDUS,,-1.0,1,,BSE,1.0
9282,961730,830PFC2027,830PFC2027,,-1.0,1,,BSE,1.0
9283,531859,ORIRAIL,ORIRAIL,,-1.0,1,,BSE,5.0
9284,541738,IPRU3159,IPRU3159,,-1.0,1,,BSE,1.0
9285,531971,HARIGOV,HARIGOV,,-1.0,100,,BSE,5.0
9286,509438,BENARAS,BENARAS,,-1.0,1,,BSE,5.0
9287,800332,SGBJAN29A,SGBJAN29A,,-1.0,1,,BSE,1.0
9288,522294,TIGLOB,TIGLOB,,-1.0,1,,BSE,5.0
9289,955708,875ARCL22,875ARCL22,,-1.0,1,,BSE,1.0
9290,541999,GENERAAGRI,GENERAAGRI,,-1.0,1,,BSE,1.0
9291,526409,KKALPANAIND,KKALPANAIND,,-1.0,1,,BSE,5.0
9292,937301,96MFL25,96MFL25,,-1.0,1,,BSE,1.0
9293,719503,THDCL29920,THDCL29920,,-1.0,1,,BSE,1.0
9294,531780,KACL,KACL,,-1.0,1,,BSE,1.0
9295,958055,0AFL22A,0AFL22A,,-1.0,1,,BSE,1.0
9296,519224,WILLAMAGOR,WILLAMAGOR,,-1.0,1,,BSE,5.0
9297,505714,GABRIEL,GABRIEL,,-1.0,1,,BSE,5.0
9298,951523,893PGCIL27,893PGCIL27,,-1.0,1,,BSE,1.0
9299,951543,1075PVR22,1075PVR22,,-1.0,1,,BSE,1.0
9300,504908,DUNCANENG,DUNCANENG,,-1.0,1,,BSE,5.0
9301,800173,828GOI2027,828GOI2027,,-1.0,10,,BSE,25.0
9302,958668,1028EHFL29,1028EHFL29,,-1.0,1,,BSE,1.0
9303,800159,638GOI2039,638GOI2039,,-1.0,10,,BSE,25.0
9304,954781,768NHAI41,768NHAI41,,-1.0,1,,BSE,1.0
9305,936190,0SEFL28,0SEFL28,,-1.0,1,,BSE,1.0
9306,539607,BLUECLOUDS,BLUECLOUDS,,-1.0,1,,BSE,1.0
9307,541654,IPRU3137,IPRU3137,,-1.0,1,,BSE,1.0
9308,508961,SHRICON,SHRICON,,-1.0,1,,BSE,5.0
9309,542015,IPRU3195,IPRU3195,,-1.0,1,,BSE,1.0
9310,539110,NORTHLINK,NORTHLINK,,-1.0,1,,BSE,5.0
9311,958539,836PGCIL29,836PGCIL29,,-1.0,1,,BSE,1.0
9312,956000,785MMFSL22,785MMFSL22,,-1.0,1,,BSE,1.0
9313,541871,AXISWHRDD,AXISWHRDD,,-1.0,1,,BSE,1.0
9314,954207,13AFPL21,13AFPL21,,-1.0,1,,BSE,1.0
9315,935546,718REC35,718REC35,,-1.0,1,,BSE,1.0
9316,543244,SHINEFASH,SHINEFASH,,-1.0,3000,,BSE,5.0
9317,541534,D36MS233RR,D36MS233RR,,-1.0,1,,BSE,1.0
9318,541924,IPRU3180,IPRU3180,,-1.0,1,,BSE,1.0
9319,972806,722IRFC22C,722IRFC22C,,-1.0,1,,BSE,1.0
9320,531681,AMARDEE,AMARDEE,,-1.0,1,,BSE,1.0
9321,541286,NXXXVI14D,NXXXVI14D,,-1.0,1,,BSE,1.0
9322,539559,DDIL,DDIL,,-1.0,1,,BSE,1.0
9323,959352,74IREDA30,74IREDA30,,-1.0,1,,BSE,1.0
9324,440019,9MMFS-ML-FL,9MMFS-ML-FL,,-1.0,1,,BSE,1.0
9325,953056,93ELR23P,93ELR23P,,-1.0,1,,BSE,1.0
9326,936184,0SEFL23,0SEFL23,,-1.0,1,,BSE,1.0
9327,538894,OCTAL,OCTAL,,-1.0,1,,BSE,1.0
9328,517498,WEBELSOLAR,WEBELSOLAR,,-1.0,1,,BSE,5.0
9329,531297,ARTEFACT,ARTEFACT,,-1.0,1,,BSE,5.0
9330,719207,BGHL14820,BGHL14820,,-1.0,1,,BSE,1.0
9331,960300,915CAGNL22,915CAGNL22,,-1.0,1,,BSE,1.0
9332,954263,1230SHDFC23,1230SHDFC23,,-1.0,1,,BSE,1.0
9333,539120,BFFL,BFFL,,-1.0,1,,BSE,1.0
9334,804410,91TB270521,91TB270521,,-1.0,10,,BSE,5.0
