,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
81900,13039,USDINR21MAY68.75PE,USDINR,27MAY2021,687500000.0,1,OPTCUR,CDS,25000.0
81901,9422,GBPINR21709101.25CE,GBPINR,09JUL2021,1012500000.0,1,OPTCUR,CDS,25000.0
81902,14014,GBPINR21604100.25PE,GBPINR,04JUN2021,1002500000.0,1,OPTCUR,CDS,25000.0
81903,14325,JPYINR2160470.75PE,JPYINR,04JUN2021,707500000.0,1,OPTCUR,CDS,25000.0
81904,7713,GBPINR2161196.5PE,GBPINR,11JUN2021,965000000.0,1,OPTCUR,CDS,25000.0
81905,1902,EURUSD21DEC1.35CE,EURUSD,29DEC2021,13500000.0,1,OPTCUR,CDS,1000.0
81906,6404,USDINR21SEP76PE,USDINR,28SEP2021,760000000.0,1,OPTCUR,CDS,25000.0
81907,13456,JPYINR2152865.75CE,JPYINR,28MAY2021,657500000.0,1,OPTCUR,CDS,25000.0
81908,12849,GBPUSD21MAY1.365PE,GBPUSD,27MAY2021,13650000.0,1,OPTCUR,CDS,1000.0
81909,10661,JPYINR2170964.75PE,JPYINR,09JUL2021,647500000.0,1,OPTCUR,CDS,25000.0
81910,9968,JPYINR2173068.5CE,JPYINR,30JUL2021,685000000.0,1,OPTCUR,CDS,25000.0
81911,3556,USDINR21JUL67.75PE,USDINR,28JUL2021,677500000.0,1,OPTCUR,CDS,25000.0
81912,12061,EURINR21MAY91CE,EURINR,27MAY2021,910000000.0,1,OPTCUR,CDS,25000.0
81913,10850,JPYINR21JUL74.25PE,JPYINR,28JUL2021,742500000.0,1,OPTCUR,CDS,25000.0
81914,2562,EURINR21JUN86.25PE,EURINR,28JUN2021,862500000.0,1,OPTCUR,CDS,25000.0
81915,7380,JPYINR2162570.5PE,JPYINR,25JUN2021,705000000.0,1,OPTCUR,CDS,25000.0
81916,4819,GBPINR21SEP88.25CE,GBPINR,28SEP2021,882500000.0,1,OPTCUR,CDS,25000.0
81917,12014,GBPUSD22MAR1.345CE,GBPUSD,29MAR2022,13450000.0,1,OPTCUR,CDS,1000.0
81918,8287,JPYINR21JUN68.75PE,JPYINR,28JUN2021,687500000.0,1,OPTCUR,CDS,25000.0
81919,2596,579GS203021MAY91.5CE,579GS2030,27MAY2021,915000000.0,1,OPTIRC,CDS,25000.0
81920,12136,EURUSD21MAY1.215PE,EURUSD,27MAY2021,12150000.0,1,OPTCUR,CDS,1000.0
81921,4109,GBPUSD21DEC1.5CE,GBPUSD,29DEC2021,15000000.0,1,OPTCUR,CDS,1000.0
81922,2978,GBPINR2171697.5CE,GBPINR,16JUL2021,975000000.0,1,OPTCUR,CDS,25000.0
81923,3274,EURINR21SEP88.75PE,EURINR,28SEP2021,887500000.0,1,OPTCUR,CDS,25000.0
81924,7611,GBPINR21DEC94.5CE,GBPINR,29DEC2021,945000000.0,1,OPTCUR,CDS,25000.0
81925,2533,GBPUSD21SEP1.49PE,GBPUSD,28SEP2021,14900000.0,1,OPTCUR,CDS,1000.0
81926,10193,USDINR2173073.5CE,USDINR,30JUL2021,735000000.0,1,OPTCUR,CDS,25000.0
81927,11108,645GS202921JUL103.25CE,645GS2029,29JUL2021,1032500000.0,1,OPTIRC,CDS,25000.0
81928,15368,GBPINR21SEP105.75PE,GBPINR,28SEP2021,1057500000.0,1,OPTCUR,CDS,25000.0
81929,13574,USDINR2152869.25CE,USDINR,28MAY2021,692500000.0,1,OPTCUR,CDS,25000.0
81930,4478,585GS203021MAY102.25CE,585GS2030,27MAY2021,1022500000.0,1,OPTIRC,CDS,25000.0
81931,6870,USDJPY21SEP103.5CE,USDJPY,28SEP2021,1035000000.0,1,OPTCUR,CDS,100000.0
81932,14199,USDINR21DEC77.25PE,USDINR,29DEC2021,772500000.0,1,OPTCUR,CDS,25000.0
81933,12812,GBPINR21DEC108CE,GBPINR,29DEC2021,1080000000.0,1,OPTCUR,CDS,25000.0
81934,6034,JPYINR2152167.25PE,JPYINR,21MAY2021,672500000.0,1,OPTCUR,CDS,25000.0
81935,15163,EURINR21JUN96CE,EURINR,28JUN2021,960000000.0,1,OPTCUR,CDS,25000.0
81936,14094,JPYINR21MAY61PE,JPYINR,27MAY2021,610000000.0,1,OPTCUR,CDS,25000.0
81937,10506,USDINR2170271CE,USDINR,02JUL2021,710000000.0,1,OPTCUR,CDS,25000.0
81938,14739,USDINR22MAR75PE,USDINR,29MAR2022,750000000.0,1,OPTCUR,CDS,25000.0
81939,7082,GBPINR21625108CE,GBPINR,25JUN2021,1080000000.0,1,OPTCUR,CDS,25000.0
81940,7202,USDJPY21SEP114.5CE,USDJPY,28SEP2021,1145000000.0,1,OPTCUR,CDS,100000.0
81941,3225,GBPINR21716103CE,GBPINR,16JUL2021,1030000000.0,1,OPTCUR,CDS,25000.0
81942,14562,GBPUSD22MAR1.47CE,GBPUSD,29MAR2022,14700000.0,1,OPTCUR,CDS,1000.0
81943,7061,GBPINR21625106PE,GBPINR,25JUN2021,1060000000.0,1,OPTCUR,CDS,25000.0
81944,12683,EURUSD21MAY1.335PE,EURUSD,27MAY2021,13350000.0,1,OPTCUR,CDS,1000.0
81945,2173,EURINR21DEC91.25CE,EURINR,29DEC2021,912500000.0,1,OPTCUR,CDS,25000.0
81946,5309,GBPINR21521100.5CE,GBPINR,21MAY2021,1005000000.0,1,OPTCUR,CDS,25000.0
81947,10178,USDINR2173073.25PE,USDINR,30JUL2021,732500000.0,1,OPTCUR,CDS,25000.0
81948,14922,577GS203022MAR98.25CE,577GS2030,31MAR2022,982500000.0,1,OPTIRC,CDS,25000.0
81949,4885,GBPINR22MAR94.75PE,GBPINR,29MAR2022,947500000.0,1,OPTCUR,CDS,25000.0
81950,2922,GBPINR21JUL99.5CE,GBPINR,28JUL2021,995000000.0,1,OPTCUR,CDS,25000.0
81951,12048,EURINR21MAY89.25PE,EURINR,27MAY2021,892500000.0,1,OPTCUR,CDS,25000.0
81952,3406,GBPINR21JUL109CE,GBPINR,28JUL2021,1090000000.0,1,OPTCUR,CDS,25000.0
81953,1237,579GS203021JUN103.75CE,579GS2030,24JUN2021,1037500000.0,1,OPTIRC,CDS,25000.0
81954,4425,EURUSD21DEC1.185PE,EURUSD,29DEC2021,11850000.0,1,OPTCUR,CDS,1000.0
81955,7866,GBPUSD21DEC1.265CE,GBPUSD,29DEC2021,12650000.0,1,OPTCUR,CDS,1000.0
81956,2437,EURINR2160494CE,EURINR,04JUN2021,940000000.0,1,OPTCUR,CDS,25000.0
81957,9119,JPYINR2170267.25PE,JPYINR,02JUL2021,672500000.0,1,OPTCUR,CDS,25000.0
81958,3172,GBPINR21JUL103CE,GBPINR,28JUL2021,1030000000.0,1,OPTCUR,CDS,25000.0
81959,3426,EURINR2152193.5PE,EURINR,21MAY2021,935000000.0,1,OPTCUR,CDS,25000.0
81960,11261,GBPUSD21DEC1.275PE,GBPUSD,29DEC2021,12750000.0,1,OPTCUR,CDS,1000.0
81961,3780,EURUSD21SEP1.09PE,EURUSD,28SEP2021,10900000.0,1,OPTCUR,CDS,1000.0
81962,1812,EURINR21JUL88.25CE,EURINR,28JUL2021,882500000.0,1,OPTCUR,CDS,25000.0
81963,3812,USDJPY22MAR96CE,USDJPY,29MAR2022,960000000.0,1,OPTCUR,CDS,100000.0
81964,8996,GBPINR21702101CE,GBPINR,02JUL2021,1010000000.0,1,OPTCUR,CDS,25000.0
81965,7280,EURINR2152890.5PE,EURINR,28MAY2021,905000000.0,1,OPTCUR,CDS,25000.0
81966,8198,GBPUSD21JUN1.235CE,GBPUSD,28JUN2021,12350000.0,1,OPTCUR,CDS,1000.0
81967,10811,USDINR2170976.5PE,USDINR,09JUL2021,765000000.0,1,OPTCUR,CDS,25000.0
81968,7483,585GS203021SEP99CE,585GS2030,30SEP2021,990000000.0,1,OPTIRC,CDS,25000.0
81969,4338,EURUSD22MAR1.225PE,EURUSD,29MAR2022,12250000.0,1,OPTCUR,CDS,1000.0
81970,1757,EURINR21JUN84CE,EURINR,28JUN2021,840000000.0,1,OPTCUR,CDS,25000.0
81971,14114,JPYINR2160463PE,JPYINR,04JUN2021,630000000.0,1,OPTCUR,CDS,25000.0
81972,3629,GBPUSD21JUL1.345CE,GBPUSD,28JUL2021,13450000.0,1,OPTCUR,CDS,1000.0
81973,10319,USDINR2162573.25PE,USDINR,25JUN2021,732500000.0,1,OPTCUR,CDS,25000.0
81974,9706,577GS203021JUL96CE,577GS2030,29JUL2021,960000000.0,1,OPTIRC,CDS,25000.0
81975,9814,JPYINR2170269.25PE,JPYINR,02JUL2021,692500000.0,1,OPTCUR,CDS,25000.0
81976,14709,USDINR22MAR71.25PE,USDINR,29MAR2022,712500000.0,1,OPTCUR,CDS,25000.0
81977,14688,USDINR22MAR68.75CE,USDINR,29MAR2022,687500000.0,1,OPTCUR,CDS,25000.0
81978,5152,GBPINR21SEP97.75CE,GBPINR,28SEP2021,977500000.0,1,OPTCUR,CDS,25000.0
81979,7210,USDJPY21SEP116.5CE,USDJPY,28SEP2021,1165000000.0,1,OPTCUR,CDS,100000.0
81980,14273,USDJPY21DEC105PE,USDJPY,29DEC2021,1050000000.0,1,OPTCUR,CDS,100000.0
81981,11399,JPYINR2180663.5PE,JPYINR,06AUG2021,635000000.0,1,OPTCUR,CDS,25000.0
81982,8268,JPYINR21JUN66.5CE,JPYINR,28JUN2021,665000000.0,1,OPTCUR,CDS,25000.0
81983,9559,USDINR2170968.25CE,USDINR,09JUL2021,682500000.0,1,OPTCUR,CDS,25000.0
81984,4100,GBPINR21716108.25PE,GBPINR,16JUL2021,1082500000.0,1,OPTCUR,CDS,25000.0
81985,1214,USDJPY21JUN120CE,USDJPY,28JUN2021,1200000000.0,1,OPTCUR,CDS,100000.0
81986,1761,EURINR2162595.5PE,EURINR,25JUN2021,955000000.0,1,OPTCUR,CDS,25000.0
81987,9887,JPYINR2173062.25PE,JPYINR,30JUL2021,622500000.0,1,OPTCUR,CDS,25000.0
81988,10668,JPYINR2170965.75CE,JPYINR,09JUL2021,657500000.0,1,OPTCUR,CDS,25000.0
81989,6267,USDINR21SEP74PE,USDINR,28SEP2021,740000000.0,1,OPTCUR,CDS,25000.0
81990,7970,EURUSD21JUN1.03CE,EURUSD,28JUN2021,10300000.0,1,OPTCUR,CDS,1000.0
81991,14205,USDINR21DEC78PE,USDINR,29DEC2021,780000000.0,1,OPTCUR,CDS,25000.0
81992,2591,GBPINR21618107.25PE,GBPINR,18JUN2021,1072500000.0,1,OPTCUR,CDS,25000.0
81993,13145,USDJPY21MAY100PE,USDJPY,27MAY2021,1000000000.0,1,OPTCUR,CDS,100000.0
81994,9145,585GS203021DEC95.25PE,585GS2030,30DEC2021,952500000.0,1,OPTIRC,CDS,25000.0
81995,6584,645GS202921MAY99.25CE,645GS2029,27MAY2021,992500000.0,1,OPTIRC,CDS,25000.0
