,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
3424,25085,TREEHOUSE-BL,TREEHOUSE,,-1.0,1,,NSE,5.0
3425,11744,JINDALPHOT-BE,JINDALPHOT,,-1.0,1,,NSE,5.0
3426,592,GRAPHITE-EQ,GRAPHITE,,-1.0,1,,NSE,5.0
3427,6248,PREMIER-BE,PREMIER,,-1.0,1,,NSE,5.0
3428,5267,PDSMFL-BL,PDSMFL,,-1.0,1,,NSE,5.0
3429,15068,RELIGARE-EQ,RELIGARE,,-1.0,1,,NSE,5.0
3430,20533,AXISGOLD-BL,AXISGOLD,,-1.0,1,,NSE,1.0
3431,20058,IIFCL-N4,IIFCL,,-1.0,1,,NSE,1.0
3432,31475,ORBTEXP-EQ,ORBTEXP,,-1.0,1,,NSE,5.0
3433,5622,ITDCEM-EQ,ITDCEM,,-1.0,1,,NSE,5.0
3434,11637,SALSTEEL-BE,SALSTEEL,,-1.0,1,,NSE,5.0
3435,15110,IRFC-NL,IRFC,,-1.0,1,,NSE,1.0
3436,18796,ARTNIRMAN-SM,ARTNIRMAN,,-1.0,6000,,NSE,5.0
3437,1866,664AP39-SG,664AP39,,-1.0,100,,NSE,1.0
3438,4244,HDFCAMC-EQ,HDFCAMC,,-1.0,1,,NSE,5.0
3439,3309,91D290721-TB,91D290721,,-1.0,100,,NSE,1.0
3440,3122,UTIRGR29P4-MF,UTIRGR29P4,,-1.0,1,,NSE,1.0
3441,359,ROML-EQ,ROML,,-1.0,1,,NSE,5.0
3442,29050,ZUARI-EQ,ZUARI,,-1.0,1,,NSE,5.0
3443,3397,182D041121-TB,182D041121,,-1.0,100,,NSE,1.0
3444,12947,TCFSL-NH,TCFSL,,-1.0,1,,NSE,1.0
3445,1594,INFY-EQ,INFY,,-1.0,1,,NSE,5.0
3446,4123,PGIMBBDPD-MF,PGIMBBDPD,,-1.0,1,,NSE,1.0
